PixelID,Latitude,Longitude,Timestamp,LST,NDVI,NDBI,NDWI,MNDWI,SAVI,Albedo,Impervious_Frac,LULC_ESA,LULC_DW,Population_Density,Building_Height,Building_Density,Building_Volume,Road_Density_Proxy,Street_Width_Proxy,Tree_Cover_Pct,Dist_Water,Dist_Green,Elevation,Slope,Aspect,AirTemp,Humidity,WindSpeed,WindDirection,SolarRadiation,Cloud_Cover_Proxy,Pressure,Rainfall,Nighttime_Lights,UHI_Intensity,UTFVI,UTCI_Approx,Anthropogenic_Heat,Green_Space_Density,Surface_Roughness,QualityScore,LULC_ESA_Trees,LULC_ESA_Shrubland,LULC_ESA_Grassland,LULC_ESA_Cropland,LULC_ESA_Built_up,LULC_ESA_Bare,LULC_ESA_Water,LULC_DW_Water,LULC_DW_Trees,LULC_DW_Grass,LULC_DW_Flooded_Veg,LULC_DW_Crops,LULC_DW_Shrub,LULC_DW_Built,LULC_DW_Bare,AirTemp_zscore,Albedo_norm,Anthropogenic_Heat_zscore,Aspect_cos,Aspect_sin,Building_Density_zscore,Building_Height_zscore,Building_Volume_zscore,Dist_Green_zscore,Dist_Water_zscore,Elevation_zscore,Green_Space_Density_norm,Humidity_zscore,Impervious_Frac_norm,LST_zscore,MNDWI_norm,NDBI_norm,NDVI_norm,NDWI_norm,Nighttime_Lights_zscore,Population_Density_zscore,Pressure_zscore,QualityScore_norm,Rainfall_zscore,Road_Density_Proxy_norm,SAVI_norm,Slope_zscore,SolarRadiation_zscore,Surface_Roughness_zscore,Tree_Cover_Pct_norm,UHI_Intensity_zscore,UTFVI_zscore,WindDirection_cos,WindDirection_sin,WindSpeed_zscore
969,28.552606,77.286605,2024-03-01_to_2024-06-30,40.610000,0.569600,-0.075200,-0.322600,-0.305800,0.569600,0.151800,0,30,5,31.900000,2.950000,8.290000,24.460000,0.071000,6.775000,69.500000,101.800000,97.500000,207.700000,2.780000,235.900000,32.760000,25.770000,1.900000,9.500000,209.470000,0.401500,1000.270000,38.200000,0.470000,4.610000,0.068700,30.400000,0.067100,0.499500,2.540000,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.103146,0.265208,-0.228966,-0.560639,-0.828060,-0.197085,-0.263679,-0.323973,-0.872373,-1.668733,-1.366821,0.649499,-1.683087,0.000000,0.932293,0.227333,0.346652,0.744828,0.161235,-0.710355,-0.389239,-0.311589,0.125000,-0.830934,0.285285,0.744828,0.170275,-0.965658,-0.825661,0.868750,0.932293,0.932418,0.986286,0.165048,-0.914938
970,28.682783,77.289246,2024-03-01_to_2024-06-30,41.170000,0.179000,-0.248200,-0.220800,-0.282200,0.179000,0.219500,0,40,3,13.700000,1.830000,2.470000,4.520000,0.083600,7.090000,7.500000,3038.500000,2183.900000,250.000000,0.020000,77.700000,32.140000,31.150000,4.360000,47.800000,256.050000,0.268400,1003.340000,141.620000,4.020000,5.170000,0.083500,27.360000,0.013200,0.072500,3.810000,14,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.410897,0.516320,-0.583477,0.213030,0.977046,-0.490697,-0.448613,-0.372402,1.231403,0.346662,0.468038,0.094160,-1.210267,0.000000,1.045724,0.245891,0.079759,0.310345,0.253915,-0.434076,-0.434686,0.109627,0.750000,1.584691,0.306306,0.310345,-1.731209,0.170904,-0.238129,0.093750,1.045724,1.046336,0.671721,0.740805,1.206974
971,28.529009,77.281170,2024-03-01_to_2024-06-30,31.180000,0.638000,-0.247700,-0.082900,-0.133200,0.638000,0.145900,0,10,6,69.800000,3.000000,3.580000,10.740000,0.020000,5.500000,75.500000,4246.300000,4.200000,200.900000,4.780000,274.600000,35.890000,31.270000,4.320000,340.900000,257.490000,0.264300,995.750000,91.990000,1.360000,-4.820000,-0.179400,30.740000,0.018800,0.527400,7.860000,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.450502,0.243323,-0.546645,0.080199,-0.996779,-0.434699,-0.255423,-0.357295,-0.966450,1.175550,-1.661787,0.685785,-1.199721,0.000000,-0.977806,0.363057,0.080531,0.820912,0.379461,-0.641091,-0.294599,-0.931751,1.000000,0.425462,0.200200,0.820912,1.548162,0.206041,1.635498,0.943750,-0.977806,-0.977240,0.944949,-0.327218,1.172471
972,28.675345,77.068059,2024-03-01_to_2024-06-30,37.190000,0.750700,-0.193400,-0.010900,-0.013000,0.750700,0.261400,0,30,7,57.500000,1.950000,8.230000,16.050000,-0.059900,5.000000,74.200000,4729.000000,23.300000,236.700000,0.340000,111.600000,36.400000,26.480000,4.040000,343.000000,218.130000,0.376800,991.000000,147.440000,8.600000,1.190000,-0.021300,31.200000,0.003100,0.519900,6.350000,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.703652,0.671736,-0.649907,-0.368125,0.929776,-0.200112,-0.428799,-0.344399,-0.947191,1.506816,-0.108880,0.676031,-1.620689,0.000000,0.239553,0.457576,0.164301,0.946274,0.445011,-0.077638,-0.325314,-1.583471,0.437500,1.720631,0.066900,0.946274,-1.510747,-0.754352,0.936936,0.927500,0.239553,0.239677,0.956305,-0.292372,0.930953
973,28.626330,77.313675,2024-03-01_to_2024-06-30,32.070000,0.255700,-0.039000,-0.353300,-0.318400,0.255700,0.340900,0,40,5,6.800000,2.280000,7.930000,18.080000,-0.007500,5.000000,6.400000,3594.500000,2868.100000,264.400000,4.490000,181.000000,32.810000,50.570000,4.560000,11.400000,195.330000,0.441900,1011.390000,136.790000,4.540000,-3.930000,-0.156200,27.920000,0.032000,0.086400,1.260000,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.078327,0.966617,-0.459826,-0.999848,-0.017452,-0.215246,-0.374309,-0.339468,1.921301,0.728233,1.092671,0.112238,0.496455,0.000000,-0.797531,0.217425,0.402499,0.395662,0.133285,-0.393607,-0.451916,1.214120,0.375000,1.471874,0.154321,0.395662,1.348368,-1.310677,-1.417819,0.080000,-0.797531,-0.798667,0.980271,0.197657,1.379487
974,28.499514,77.138107,2024-03-01_to_2024-06-30,35.820000,0.714200,-0.142800,-0.043500,-0.066500,0.714200,0.298500,0,10,2,16.500000,2.540000,8.480000,21.540000,0.006000,5.150000,62.000000,2887.300000,67.400000,268.000000,3.790000,224.600000,33.330000,27.670000,4.880000,302.800000,311.720000,0.109400,1004.670000,17.650000,9.120000,-0.180000,-0.057400,27.980000,0.002600,0.379900,7.090000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.820213,0.809347,-0.653196,-0.712026,-0.702153,-0.187499,-0.331378,-0.331065,-0.902723,0.242897,1.248830,0.493952,-1.516106,0.000000,-0.037948,0.415507,0.242363,0.905673,0.415331,-0.037169,-0.427694,0.292109,0.125000,-1.310929,0.176844,0.905673,0.866108,1.529265,1.279277,0.775000,-0.037948,-0.038190,0.541708,-0.840567,1.655508
975,28.697416,77.321700,2024-03-01_to_2024-06-30,42.960000,0.098700,0.153600,-0.050400,-0.044500,0.098700,0.179500,1,50,6,1521.600000,8.050000,74.980000,603.590000,0.497400,17.435000,14.600000,181.000000,1444.800000,243.800000,4.610000,34.400000,37.960000,25.870000,4.290000,156.700000,208.450000,0.404400,1005.560000,38.320000,22.360000,6.960000,0.130600,32.230000,0.642000,0.061500,1.620000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.477994,0.367953,3.552275,0.825113,0.564967,3.167350,0.578433,1.082583,0.486147,-1.614380,0.199099,0.079854,-1.674299,1.000000,1.408298,0.432806,0.699630,0.221023,0.409050,0.993235,3.330661,0.414220,0.000000,-0.828131,0.996663,0.221023,1.431041,-0.990546,-1.251275,0.182500,1.408298,1.408871,-0.918446,0.395546,1.146594
976,28.476005,77.289619,2024-03-01_to_2024-06-30,29.570000,0.322200,-0.238200,0.380900,0.346900,0.322200,0.293800,0,80,2,48.000000,4.260000,1.150000,4.900000,-0.010900,5.000000,6.800000,974.500000,1350.900000,259.300000,0.750000,311.000000,34.270000,33.250000,2.070000,358.200000,272.640000,0.221000,1007.780000,86.360000,9.200000,-6.430000,-0.222000,32.010000,0.099200,0.262700,7.080000,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.353623,0.791914,-0.017837,0.656059,-0.754710,-0.557290,-0.047372,-0.371479,0.391465,-1.069818,0.871447,0.341527,-1.025709,0.000000,-1.303920,0.740583,0.095187,0.469633,0.801712,-0.030943,-0.349036,0.718814,0.625000,0.293959,0.148649,0.469633,-1.228280,0.575704,1.274651,0.085000,-1.303920,-1.305138,0.999507,-0.031411,-0.768302
977,28.631988,77.352512,2024-03-01_to_2024-06-30,25.820000,0.245300,-0.276600,0.129900,0.067400,0.245300,0.238500,0,80,2,22.400000,0.530000,7.680000,4.070000,-0.088200,5.000000,5.300000,100.100000,371.500000,244.700000,0.980000,144.500000,32.210000,53.560000,1.220000,154.900000,278.120000,0.205400,1010.160000,68.940000,2.890000,-10.180000,-0.320600,31.660000,0.095400,0.138700,3.130000,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-1.376151,0.586795,-0.042830,-0.814116,0.580703,-0.227859,-0.663269,-0.373495,-0.596091,-1.669900,0.238139,0.180258,0.759230,0.000000,-2.063503,0.520799,0.035946,0.384093,0.573197,-0.522019,-0.412961,1.045359,0.500000,-0.112927,0.019686,0.384093,-1.069823,0.709417,-0.552713,0.066250,-2.063503,-2.064075,-0.905569,0.424199,-1.501483
978,28.668523,77.313017,2024-03-01_to_2024-06-30,36.350000,0.332900,-0.299800,-0.444800,-0.455200,0.332900,0.348100,0,40,7,29.400000,3.040000,5.690000,17.300000,-0.072900,5.000000,1.500000,2558.600000,1961.400000,223.700000,5.000000,165.100000,35.250000,42.200000,3.970000,117.300000,201.800000,0.423400,1000.260000,119.510000,0.240000,0.350000,-0.043500,30.630000,0.046200,0.247500,5.890000,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.132823,0.993323,-0.366429,-0.966376,0.257133,-0.328252,-0.248818,-0.341363,1.007050,0.017317,-0.672784,0.321758,-0.239141,0.000000,0.069406,0.109853,0.000154,0.481535,0.049982,-0.728255,-0.395482,-0.312961,0.250000,1.068258,0.045212,0.481535,1.699729,-1.152808,0.724129,0.018750,0.069406,0.068800,-0.458650,0.888617,0.870573
979,28.685373,77.152603,2024-03-01_to_2024-06-30,34.930000,0.569600,-0.276600,-0.244900,-0.290300,0.569600,0.210300,0,20,5,71.000000,3.470000,0.210000,0.730000,-0.048500,5.000000,56.700000,3514.700000,3.300000,252.300000,3.410000,156.900000,34.390000,58.050000,2.540000,168.300000,319.390000,0.087500,1012.280000,23.640000,1.070000,-1.070000,-0.080700,32.440000,0.006500,0.516400,3.450000,16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.294058,0.482196,-0.627545,-0.919821,0.392337,-0.604712,-0.177816,-0.381607,-0.967357,0.673468,0.567806,0.671479,1.153833,0.000000,-0.218222,0.239522,0.035946,0.744828,0.231974,-0.663660,-0.291603,1.336232,0.875000,-1.171018,0.085919,0.744828,0.604309,1.716414,-0.404673,0.708750,-0.218222,-0.217533,-0.979223,0.202787,-0.362896
980,28.701789,77.260604,2024-03-01_to_2024-06-30,36.360000,0.630600,0.039500,-0.356800,-0.409900,0.630600,0.251400,0,20,4,55.000000,2.170000,5.010000,10.870000,0.090700,7.267500,46.300000,60.100000,55.400000,226.800000,3.510000,340.200000,32.110000,63.870000,1.460000,310.500000,180.600000,0.484000,1014.450000,41.630000,0.730000,0.360000,-0.043200,31.100000,0.051900,0.336700,7.820000,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.425788,0.634644,-0.328939,0.940881,-0.338738,-0.362557,-0.392472,-0.356980,-0.914823,-1.697351,-0.538315,0.437768,1.665322,0.000000,0.071432,0.145475,0.523604,0.812681,0.130098,-0.690121,-0.331556,1.633965,0.812500,-0.750818,0.318151,0.812681,0.673203,-1.670093,1.616993,0.578750,0.071432,0.071109,0.649448,-0.760406,-1.294467
981,28.696630,77.192075,2024-03-01_to_2024-06-30,31.440000,0.296100,-0.165300,-0.321600,-0.394900,0.296100,0.109800,0,40,1,79.800000,1.990000,0.360000,0.720000,0.067500,6.687500,0.500000,1446.500000,554.800000,277.100000,0.780000,340.700000,33.330000,25.450000,3.940000,239.600000,296.500000,0.152900,1014.540000,1.260000,4.930000,-4.560000,-0.172700,28.940000,0.058700,0.028600,7.460000,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.820213,0.109421,-0.284214,0.943801,-0.330514,-0.597144,-0.422194,-0.381631,-0.411264,-0.745894,1.643563,0.037066,-1.711211,0.000000,-0.925141,0.157270,0.207652,0.440601,0.162145,-0.363255,-0.269629,1.646313,1.000000,-1.693757,0.279446,0.440601,-1.207612,1.157893,1.450448,0.006250,-0.925141,-0.925669,-0.506034,-0.862514,0.844696
982,28.632295,77.238011,2024-03-01_to_2024-06-30,35.870000,0.510500,-0.073100,-0.332600,-0.359400,0.510500,0.210300,0,30,7,25.100000,0.990000,4.540000,4.490000,-0.015400,5.000000,67.800000,4340.600000,53.000000,226.800000,0.330000,352.500000,33.930000,39.530000,4.460000,72.300000,228.420000,0.347400,1011.940000,37.570000,7.650000,-0.130000,-0.056200,28.920000,0.099400,0.260300,1.000000,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.522389,0.482196,-0.016522,0.991445,-0.130526,-0.386268,-0.587314,-0.372475,-0.917243,1.240266,-0.538315,0.338406,-0.473793,0.000000,-0.027820,0.185185,0.349892,0.679088,0.152130,-0.151571,-0.406219,1.289582,0.250000,-0.845649,0.141141,0.679088,-1.517636,-0.503274,-1.538101,0.847500,-0.027820,-0.028953,0.304033,0.952661,1.293230
983,28.692888,77.178013,2024-03-01_to_2024-06-30,37.510000,0.144600,-0.055000,-0.042000,-0.092400,0.144600,0.299400,0,40,2,44.300000,0.540000,5.280000,2.850000,0.093500,7.337500,12.700000,3077.100000,1698.700000,207.600000,4.950000,38.600000,34.270000,56.630000,4.610000,278.600000,287.800000,0.177700,990.980000,101.480000,5.830000,1.510000,-0.012900,29.770000,0.060100,0.006500,6.800000,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.353623,0.812685,-0.275006,0.781520,0.623880,-0.348936,-0.661618,-0.376458,0.742162,0.373152,-1.371159,0.008324,1.029037,0.000000,0.304371,0.395140,0.377815,0.272080,0.416697,-0.293213,-0.358275,-1.586215,0.437500,0.647124,0.322823,0.272080,1.665282,0.945611,1.145116,0.158750,0.304371,0.304332,0.149535,-0.988756,1.422615
984,28.630041,77.288293,2024-03-01_to_2024-06-30,36.250000,0.535800,-0.252500,-0.299100,-0.248300,0.535800,0.242400,0,30,0,19.300000,2.730000,5.080000,13.870000,-0.077500,5.000000,69.100000,1413.100000,83.900000,201.000000,4.260000,327.300000,32.570000,45.850000,1.070000,185.400000,195.400000,0.441700,1010.160000,91.200000,2.680000,0.250000,-0.045900,31.610000,0.083900,0.359000,0.750000,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-1.197457,0.601261,-0.118468,0.841511,-0.540240,-0.359026,-0.300005,-0.349693,-0.886086,-0.768816,-1.657449,0.466771,0.081639,0.000000,0.049151,0.272549,0.073126,0.707230,0.182629,-0.538362,-0.420702,1.045359,0.000000,0.407009,0.037538,0.707230,1.189911,-1.308969,-1.653757,0.863750,0.049151,0.050327,-0.995562,-0.094108,-1.630868
985,28.530307,77.346159,2024-03-01_to_2024-06-30,32.450000,0.229600,-0.019300,-0.204900,-0.112600,0.229600,0.290000,0,60,1,77.600000,4.810000,9.060000,43.580000,0.004700,5.117500,1.500000,720.900000,521.300000,206.000000,4.560000,316.800000,34.570000,53.070000,3.270000,150.500000,268.870000,0.231800,1012.240000,144.120000,8.290000,-3.550000,-0.146100,31.410000,0.034700,0.105800,5.930000,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.204711,0.777819,-0.442067,0.728969,-0.684547,-0.158239,0.043445,-0.277536,-0.445043,-1.243858,-1.440562,0.137469,0.716167,0.000000,-0.720560,0.379256,0.432891,0.366630,0.268390,-0.101763,-0.275122,1.330744,0.312500,1.643084,0.174675,0.366630,1.396594,0.483715,0.742634,0.018750,-0.720560,-0.720926,-0.870356,0.492424,0.266777
986,28.709374,77.139243,2024-03-01_to_2024-06-30,34.160000,0.351800,-0.095300,-0.154900,-0.239900,0.351800,0.126500,0,40,0,39.100000,4.360000,7.150000,31.170000,0.096000,7.400000,12.900000,2454.800000,2609.700000,229.600000,4.840000,127.400000,34.850000,30.950000,1.980000,28.500000,224.940000,0.357300,1011.090000,111.760000,7.590000,-1.840000,-0.101000,32.350000,0.002300,0.266000,1.220000,12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.065726,0.171365,-0.655169,-0.607376,0.794415,-0.254596,-0.030860,-0.307676,1.660749,-0.053919,-0.416858,0.345819,-1.227844,0.000000,-0.374190,0.279154,0.315643,0.502558,0.313911,-0.156241,-0.371260,1.172959,0.625000,0.887238,0.326994,0.502558,1.589498,-0.588187,-1.436324,0.161250,-0.374190,-0.373785,0.878817,0.477159,-0.845933
987,28.634843,77.285140,2024-03-01_to_2024-06-30,42.000000,-0.090100,0.196400,-0.062200,-0.049500,-0.090100,0.167200,1,50,2,1806.700000,28.170000,45.280000,1275.540000,0.125600,8.140000,11.500000,3347.500000,1791.800000,278.300000,2.760000,176.100000,35.890000,58.880000,1.090000,358.600000,278.900000,0.203100,1014.830000,134.000000,36.530000,6.000000,0.105400,35.350000,0.354100,0.122200,7.490000,18,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.450502,0.322329,1.658695,-0.997684,0.068015,1.669019,3.900649,2.714576,0.836037,0.558722,1.695616,0.158798,1.226777,1.000000,1.213845,0.428875,0.765659,0.011012,0.398307,2.096015,4.042579,1.686102,1.000000,1.406707,0.376376,0.011012,0.156496,0.728449,1.464327,0.143750,1.213845,1.214903,0.999701,-0.024432,-1.613617
988,28.670249,77.315572,2024-03-01_to_2024-06-30,33.160000,0.510800,-0.223300,-0.364400,-0.408500,0.510800,0.118000,0,10,7,81.000000,3.320000,1.780000,5.910000,-0.083400,5.000000,60.600000,4759.400000,43.600000,249.000000,1.860000,220.800000,36.430000,39.110000,3.180000,183.600000,294.180000,0.159500,1004.740000,2.280000,5.980000,-2.840000,-0.127500,32.930000,0.053900,0.297100,2.300000,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.718543,0.139837,-0.315785,-0.756995,-0.653421,-0.525507,-0.202584,-0.369026,-0.926722,1.527679,0.424661,0.386266,-0.510705,0.000000,-0.576746,0.146575,0.118173,0.679422,0.123179,-0.281539,-0.266632,0.301713,0.250000,-1.669933,0.027694,0.679422,-0.463553,1.101285,-0.936691,0.757500,-0.576746,-0.577759,-0.998027,-0.062791,0.189146
989,28.500730,77.120758,2024-03-01_to_2024-06-30,31.690000,0.789600,-0.077800,-0.264900,-0.215200,0.789600,0.336800,0,30,2,86.800000,0.650000,0.270000,0.180000,-0.055400,5.000000,76.200000,88.700000,74.900000,268.900000,2.490000,244.100000,31.890000,56.340000,4.290000,304.000000,258.540000,0.261300,1012.350000,2.660000,2.960000,-4.310000,-0.165900,27.820000,0.026700,0.655600,4.790000,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1.534990,0.951409,-0.494685,-0.436802,-0.899558,-0.601685,-0.643455,-0.382943,-0.895161,-1.677724,1.287869,0.852517,1.003550,0.000000,-0.874502,0.298577,0.342641,0.989544,0.213765,-0.516571,-0.252149,1.345836,0.625000,-1.661057,0.074408,0.989544,-0.029519,0.231661,0.215243,0.952500,-0.874502,-0.873329,0.559193,-0.829038,1.146594
990,28.656662,77.267955,2024-03-01_to_2024-06-30,31.370000,0.384900,-0.042400,0.161800,0.229400,0.384900,0.282100,0,80,7,87.200000,0.000000,0.520000,2.410000,0.011600,5.290000,12.900000,1476.400000,1743.700000,237.700000,3.230000,48.900000,34.660000,50.490000,4.550000,151.900000,254.000000,0.274300,1002.160000,111.700000,0.790000,-4.630000,-0.174400,29.880000,0.046800,0.290500,2.350000,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.160037,0.748516,-0.362483,0.657375,0.753563,-0.589072,-0.750783,-0.377527,0.787537,-0.725374,-0.065502,0.377682,0.489424,0.000000,-0.939320,0.648187,0.397254,0.539377,0.602240,-0.685451,-0.251150,-0.052273,0.687500,0.885836,0.186186,0.539377,0.480299,0.120884,-0.913559,0.161250,-0.939320,-0.938754,-0.882127,0.471012,1.370861
991,28.597990,77.272471,2024-03-01_to_2024-06-30,45.340000,-0.052900,0.333300,-0.033800,-0.068900,-0.052900,0.239700,1,50,2,1138.100000,29.890000,32.870000,982.480000,0.216000,10.400000,2.000000,4386.300000,722.800000,236.500000,1.810000,242.800000,31.740000,30.130000,4.540000,177.300000,199.950000,0.428700,1001.280000,27.220000,46.330000,9.340000,0.193200,26.530000,0.468400,0.015000,7.440000,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.609446,0.591246,2.410471,-0.457098,-0.889416,1.042948,4.184655,2.002809,-0.241865,1.271629,-0.117555,0.019378,-1.299910,1.000000,1.890381,0.413620,0.976859,0.052392,0.424162,2.858700,2.373031,-0.173013,0.000000,-1.087399,0.527194,0.052392,-0.498000,-1.197948,1.441196,0.025000,1.890381,1.890711,-0.998890,0.047106,1.362236
992,28.532988,77.307131,2024-03-01_to_2024-06-30,42.820000,0.026400,0.174400,-0.094300,-0.044700,0.026400,0.260100,1,50,7,1913.900000,27.370000,58.490000,1600.870000,0.319500,12.987500,5.000000,4147.000000,2110.900000,240.200000,2.970000,160.900000,32.600000,52.520000,3.770000,211.600000,182.210000,0.479400,1004.010000,55.280000,43.050000,6.820000,0.126900,28.630000,0.191600,0.026600,3.050000,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.182565,0.666914,0.589898,-0.944949,0.327218,2.335448,3.768553,3.504718,1.157795,1.107402,0.042941,0.034465,0.667830,1.000000,1.379941,0.432649,0.731719,0.140601,0.369082,2.603434,4.310266,0.201554,0.187500,-0.431989,0.699867,0.140601,0.301174,-1.630808,-0.589723,0.062500,1.379941,1.380392,-0.851727,-0.523986,0.698060
993,28.586091,77.314652,2024-03-01_to_2024-06-30,33.020000,0.785100,-0.156000,-0.006400,-0.001400,0.785100,0.294100,0,30,6,11.500000,0.680000,7.850000,5.340000,0.026100,5.652500,48.600000,2801.400000,74.800000,257.500000,3.900000,118.100000,31.960000,41.570000,4.680000,314.300000,270.280000,0.227800,1011.740000,48.840000,9.720000,-2.980000,-0.131200,27.140000,0.033200,0.460400,7.650000,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1.500244,0.793027,-0.451933,-0.471012,0.882127,-0.219282,-0.638501,-0.370411,-0.895262,0.183945,0.793368,0.598647,-0.294508,0.000000,-0.605103,0.466698,0.221999,0.984538,0.449108,0.009526,-0.440179,1.262142,0.062500,-0.582411,0.210377,0.984538,0.941891,0.518119,1.538347,0.607500,-0.605103,-0.606238,0.698415,-0.715693,1.482995
994,28.610125,77.185756,2024-03-01_to_2024-06-30,36.390000,0.374600,-0.095800,-0.058300,-0.005200,0.374600,0.231900,0,40,7,74.200000,0.120000,6.450000,0.770000,-0.036100,5.000000,10.200000,889.500000,2487.600000,263.500000,0.100000,198.100000,35.770000,47.810000,3.830000,199.400000,229.430000,0.344500,1005.790000,121.510000,0.300000,0.390000,-0.042500,31.540000,0.039500,0.312400,4.970000,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.390937,0.562315,-0.410497,-0.950516,-0.310676,-0.289911,-0.730969,-0.381510,1.537632,-1.128151,1.053632,0.406165,0.253893,0.000000,0.077509,0.463710,0.314872,0.527920,0.401857,-0.723585,-0.283612,0.445777,0.562500,1.114973,0.106607,0.527920,-1.676093,-0.478630,0.298515,0.127500,0.077509,0.076497,-0.943223,-0.332161,0.749814
995,28.539907,77.233807,2024-03-01_to_2024-06-30,33.230000,0.633600,-0.078600,-0.107700,-0.204900,0.633600,0.218000,0,10,0,58.900000,4.380000,6.410000,28.080000,-0.060300,5.000000,68.500000,1970.400000,35.000000,252.700000,2.420000,242.400000,34.410000,50.250000,2.410000,250.100000,318.720000,0.089400,1012.510000,40.930000,7.210000,-2.770000,-0.125500,32.400000,0.081600,0.525600,5.140000,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.284130,0.510757,-0.133596,-0.463296,-0.886204,-0.291929,-0.027557,-0.315181,-0.935393,-0.386353,0.585157,0.683444,0.468332,0.000000,-0.562567,0.306676,0.341407,0.816018,0.356883,-0.185814,-0.321818,1.367789,0.000000,-0.767168,0.066233,0.816018,-0.077745,1.700066,0.377161,0.856250,-0.562567,-0.562365,-0.340380,-0.940288,-0.475030
996,28.501189,77.198425,2024-03-01_to_2024-06-30,37.950000,0.295800,0.002600,-0.372000,-0.425000,0.295800,0.142600,0,40,6,4.800000,2.660000,7.690000,20.460000,-0.048600,5.000000,6.900000,3328.100000,225.400000,263.000000,0.650000,287.700000,34.270000,52.020000,3.720000,179.200000,286.240000,0.182200,995.320000,135.480000,4.820000,1.950000,-0.001300,30.670000,0.059900,0.106300,4.930000,16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.353623,0.231083,-0.276322,0.304033,-0.952661,-0.227354,-0.311564,-0.333688,-0.743408,0.545408,1.031943,0.138119,0.623888,0.000000,0.393495,0.133601,0.466677,0.440267,0.116260,-0.371816,-0.456910,-0.990749,0.875000,1.441276,0.085752,0.440267,-1.297175,0.907547,0.280010,0.086250,0.393495,0.393619,-0.999903,0.013962,0.654932
997,28.652225,77.319235,2024-03-01_to_2024-06-30,43.200000,0.125600,-0.068900,-0.211800,-0.143300,0.125600,0.349000,0,60,6,76.800000,3.750000,4.590000,17.210000,-0.089900,5.000000,13.300000,1841.300000,1384.900000,263.500000,4.490000,270.000000,35.660000,64.170000,3.420000,179.100000,184.930000,0.471600,1006.710000,71.190000,1.700000,7.200000,0.136700,32.180000,0.099000,0.098500,2.340000,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.336336,0.996662,-0.019152,-0.000000,-1.000000,-0.383746,-0.131583,-0.341581,0.425749,-0.474951,1.053632,0.127975,1.691688,0.000000,1.456912,0.355115,0.356371,0.250945,0.262109,-0.614630,-0.277120,0.572005,0.187500,-0.060373,0.016850,0.250945,1.348368,-1.564440,-0.918186,0.166250,1.456912,1.455823,-0.999877,0.015707,0.396162
998,28.739046,77.170514,2024-03-01_to_2024-06-30,32.090000,0.318300,0.011300,0.344800,0.246900,0.318300,0.341800,0,80,1,18.300000,3.390000,4.150000,14.070000,-0.019000,5.000000,11.200000,1894.400000,928.900000,236.900000,1.930000,341.000000,36.490000,51.450000,1.700000,247.900000,224.820000,0.357700,1006.310000,44.630000,9.400000,-3.910000,-0.155500,34.740000,0.020500,0.270200,6.420000,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.748325,0.969955,-0.535464,0.945519,-0.325568,-0.405943,-0.191026,-0.349208,-0.034049,-0.438510,-0.100204,0.351281,0.573794,0.000000,-0.793480,0.661949,0.480099,0.465295,0.768846,-0.015378,-0.423199,0.517124,0.375000,-0.680746,0.135135,0.465295,-0.415327,-0.591115,0.969319,0.140000,-0.793480,-0.793279,-0.376224,-0.926529,-1.087451
